"","co1","so2","ozone","temp","rh"
"5365",0.193,0.7,0.062,93,41
"5366",0.18,0.4,0.064,95,36
"5367",0.168,0.3,0.058,97,30
"5368",0.162,0.2,0.057,98,27
"5369",0.159,0.2,0.055,98,26
"5370",0.164,0.1,0.053,97,28
"5371",0.162,0.2,0.049,96,29
"5372",0.167,0.2,0.045,94,34
"5373",0.173,0.3,0.041,93,38
"5374",0.187,0.2,0.037,91,40
"5375",0.168,0.2,0.041,89,41
"5376",0.149,0.1,0.039,86,43
"5377",0.148,0.2,0.039,85,45
"5378",0.149,0.3,0.038,83,47
"5379",0.152,0.3,0.036,82,50
"5380",0.157,0.3,0.033,81,53
"5381",0.175,0.2,0.028,81,58
"5382",0.194,0.6,0.022,81,59
"5383",0.197,0.7,0.025,80,57
"5384",0.201,0.9,0.031,81,53
"5385",0.188,1.3,0.039,83,50
"5386",0.182,0.8,0.05,85,48
"5387",0.175,0.7,0.061,87,45
"5388",0.174,0.7,0.069,90,43
"5389",0.168,0.4,0.074,91,40
"5390",0.173,0.4,0.071,93,37
"5391",0.174,0.3,0.075,94,33
"5392",0.173,0.3,0.077,96,31
"5393",0.178,0.3,0.072,96,30
"5394",0.165,0.3,0.063,96,29
"5395",0.16,0.2,0.06,95,30
"5396",0.176,0.2,0.054,93,33
"5397",0.192,0.7,0.05,92,33
"5398",0.217,0.8,0.048,90,36
"5399",0.207,1.2,0.051,89,38
"5400",0.195,1.8,0.051,88,40
"5401",0.171,1,0.047,86,41
"5402",0.166,0.5,0.042,85,43
"5403",0.165,0.5,0.037,83,45
"5404",0.167,0.4,0.033,82,48
"5405",0.192,0.4,0.029,81,49
"5406",0.219,0.6,0.026,81,51
"5407",0.228,0.9,0.027,80,52
"5408",0.254,0.7,0.03,80,51
"5409",0.266,0.6,0.038,83,46
"5410",0.229,0.6,0.051,85,44
"5411",0.211,0.5,0.063,89,39
"5412",0.202,0.5,0.068,91,37
"5413",0.192,0.5,0.071,93,35
"5414",0.193,0.7,0.056,94,31
"5415",0.186,0.6,0.064,95,28
"5416",0.191,0.5,0.061,96,27
"5417",0.176,0.3,0.056,95,26
"5418",0.181,0.5,0.062,94,29
"5419",0.18,0.5,0.059,94,29
"5420",0.202,0.4,0.052,93,31
"5421",0.219,0.3,0.047,92,31
"5422",0.219,0.5,0.047,91,34
"5423",0.215,0.9,0.045,89,35
"5424",0.195,0.7,0.046,87,38
"5425",0.188,0.4,0.047,86,41
"5426",0.181,0.4,0.042,84,44
"5427",0.173,0.4,0.04,83,44
"5428",0.17,0.3,0.04,81,47
"5429",0.168,0.2,0.039,80,49
"5430",0.174,0.3,0.037,78,53
"5431",0.185,0.4,0.038,78,52
"5432",0.205,0.5,0.041,80,48
"5433",0.202,0.8,0.049,82,44
"5434",0.202,0.9,0.057,85,40
"5435",0.192,0.9,0.064,88,34
"5436",0.181,0.7,0.069,91,31
"5437",0.166,0.4,0.063,92,30
"5438",0.167,0.3,0.06,93,29
"5439",0.165,0.4,0.063,93,29
"5440",0.165,0.6,0.066,94,28
"5441",0.166,0.6,0.063,94,28
"5442",0.164,0.3,0.06,94,27
"5443",0.167,0.3,0.058,93,28
"5444",0.192,0.25,0.054,92,30
"5445",0.228,0.2,0.047,90,32
"5446",0.263,0.5,0.042,89,33
"5447",0.271,0.8,0.0445025703831001,87,35
"5448",0.271,1.7,0.047,86,35
"5449",0.291,2.6,0.04,84,38
"5450",0.307,1.9,0.035,82,41
"5451",0.302,1.3,0.036,81,43
"5452",0.205,1,0.043,81,42
"5453",0.196,1,0.04,80,47
"5454",0.204,0.8,0.035,78,50
"5455",0.274,0.6,0.024,78,54
"5456",0.22,0.8,0.037,80,53
"5457",0.22,1,0.047,83,49
"5458",0.222,1.5,0.061,85,46
"5459",0.222,1.1,0.073,89,40
"5460",0.211,0.6,0.075,92,36
"5461",0.1965,0.4,0.071,94,30
"5462",0.182,0.3,0.067,95,28
"5463",0.166,0.2,0.062,97,25
"5464",0.157,0.2,0.06,98,23
"5465",0.159,0.2,0.06,98,23
"5466",0.165,0.1,0.06,96,26
"5467",0.174,0.3,0.057,95,29
"5468",0.205,0.3,0.051,93,33
"5469",0.224,0.3,0.05,92,36
"5470",0.234,0.4,0.048,91,38
"5471",0.235,0.3,0.049,89,43
"5472",0.244,0.3,0.037,86,49
"5473",0.225,0.4,0.037,85,51
"5474",0.21,0.7,0.034,83,56
"5475",0.204,0.7,0.032,82,59
"5476",0.208,0.5,0.028,81,62
"5477",0.229,0.3,0.026,80,64
"5478",0.249,0.3,0.022,79,68
"5479",0.269,0.2,0.015,77,72
"5480",0.28,0.4,0.017,79,69
"5481",0.258,0.6,0.032,82,61
"5482",0.238,0.7,0.049,85,53
"5483",0.224,0.6,0.065,88,45
"5484",0.207,0.5,0.073,91,39
"5485",0.201,0.4,0.075,93,35
"5486",0.179,0.4,0.07,94,34
"5487",0.18,0.2,0.07,95,32
"5488",0.173,0.2,0.07,96,30
"5489",0.181,0.2,0.069,95,30
"5490",0.164,0.1,0.061,95,32
"5491",0.164,0.2,0.055,93,38
"5492",0.171,0.2,0.05,92,38
"5493",0.181,0.3,0.043,90,43
"5494",0.182,0.3,0.04,88,48
"5495",0.202,0.3,0.033,86,51
"5496",0.214,0.5,0.03,85,53
"5497",0.192,1.2,0.032,84,56
"5498",0.174,1,0.032,82,60
"5499",0.169,0.6,0.029,80,64
"5500",0.177,0.3,0.029,80,66
"5501",0.176,0.2,0.028,80,67
"5502",0.215,0.3,0.021,80,69
"5503",0.221,0.4,0.02,80,68
"5504",0.204,0.8,0.022,82,64
"5505",0.148,0.5,0.027,83,61
"5506",0.141,0.3,0.036,87,51
"5507",0.131,0.2,0.045,90,42
"5508",0.146,0.9,0.05,92,37
"5509",0.118,1.1,0.05,94,31
"5510",0.112,0.8,0.048,96,29
"5511",0.12,0.4,0.048,97,29
"5512",0.133,0.3,0.049,97,29
"5513",0.131,0.2,0.052,97,29
"5514",0.129,0.1,0.052,96,31
"5515",0.133,0.1,0.047,96,32
"5516",0.15,0.2,0.04,94,34
"5517",0.146,0.3,0.036,93,37
"5518",0.137,0.3,0.034,91,39
"5519",0.107,0.2,0.034,90,45
"5520",0.087,0.1,0.028,88,51
"5521",0.086,0.2,0.024,87,55
"5522",0.089,0.3,0.023,86,59
"5523",0.087,0.3,0.021,84,63
"5524",0.096,0.3,0.018,83,66
"5525",0.101,0.2,0.016,82,70
"5526",0.13,0.1,0.012,81,73
"5527",0.168,0.2,0.009,82,71
"5528",0.151,0.3,0.011,82,69
"5529",0.147,0.1,0.011,82,72
"5530",0.143,0.1,0.015,83,68
"5531",0.13,0.1,0.024,86,59
"5532",0.129,0,0.043,90,48
"5533",0.144,0.1,0.049,88,51
"5534",0.168,0.1,0.054,86,53
"5535",0.181,0.1,0.056,86,48
"5536",0.171,0.1,0.055,85,46
"5537",0.19,0.1,0.052,83,49
"5538",0.185,0.1,0.051,81,51
"5539",0.186,0.1,0.044,79,56
"5540",0.179,0,0.04,77,56
"5541",0.167,0,0.035,76,57
"5542",0.162,0,0.03,72,71
"5543",0.176,0,0.027,69,82
"5544",0.172,0,0.025,68,82
"5545",0.156,0,0.027,68,81
"5546",0.149,0,0.024,68,75
"5547",0.142,0,0.022,67,78
"5548",0.15,0,0.017,68,78
"5549",0.158,0,0.016,66,82
"5550",0.196,0.2,0.011,66,81
"5551",0.226,0,0.007,67,80
"5552",0.276,0,0.007,67,78
"5553",0.26,0.1,0.009,68,74
"5554",0.229,0.1,0.01,69,74
"5555",0.252,0.1,0.012,70,74
"5556",0.2,0,0.014,71,74
"5557",0.206,0.1,0.011,70,85
"5558",0.237,0,0.006,71,83
"5559",0.249,0,0.004,71,82
"5560",0.292,0.1,0.005,72,79
"5561",0.306,0.1,0.007,74,76
"5562",0.301,0.1,0.006,75,77
"5563",0.253,0,0.007,74,80
"5564",0.21,0,0.01,73,83
"5565",0.213,0,0.008,72,84
"5566",0.204,0,0.008,72,85
"5567",0.183,0,0.012,72,84
"5568",0.19,0,0.009,72,86
"5569",0.17,0,0.01,72,86
"5570",0.163,0,0.009,71,87
"5571",0.164,0,0.007,71,90
"5572",0.163,0,0.008,71,91
"5573",0.194,0,0.004,71,91
"5574",0.224,0,0.003,72,90
"5575",0.243,0.1,0.004,72,88
"5576",0.213,0.1,0.01,73,83
"5577",0.185,0,0.016,75,75
"5578",0.224,0,0.026,78,67
"5579",0.171,0.1,0.041,83,56
"5580",0.147,0.2,0.05,85,50
"5581",0.133,0.4,0.055,88,47
"5582",0.137,0.3,0.049,90,45
"5583",0.141,0.3,0.052,90,46
"5584",0.143,0.3,0.053,91,46
"5585",0.129,0.3,0.041,90,48
"5586",0.13,0.4,0.041,89,51
"5587",0.148,0.3,0.04,86,60
"5588",0.141,0.4,0.036,84,66
"5589",0.151,0.4,0.033,82,68
"5590",0.141,0.4,0.03,81,69
"5591",0.143,0.3,0.027,80,70
"5592",0.144,0.1,0.021,78,76
"5593",0.138,0.1,0.018,78,78
"5594",0.139,0.1,0.02,78,78
"5595",0.14,0,0.02,77,79
"5596",0.139,0,0.018,77,80
"5597",0.131,0,0.022,78,80
"5598",0.141,0,0.018,77,82
"5599",0.139,0,0.016,77,83
"5600",0.146,0,0.015,79,78
"5601",0.125,0,0.019,82,69
"5602",0.116,0,0.023,85,62
"5603",0.113,0.1,0.031,88,53
"5604",0.112,0.2,0.036,91,47
"5605",0.107,0.3,0.042,93,43
"5606",0.108,0.5,0.046,95,39
"5607",0.11,0.5,0.047,95,38
"5608",0.113,0.3,0.048,96,38
"5609",0.113,0.1,0.05,96,36
"5610",0.112,0.1,0.049,96,35
"5611",0.124,0.1,0.045,95,38
"5612",0.154,0.1,0.037,93,43
"5613",0.203,0.1,0.027,91,46
"5614",0.202,0.2,0.021,88,53
"5615",0.22,0.2,0.0204011517533602,87,56
"5616",0.164,0.1,0.021,86,61
"5617",0.12,0.1,0.02,86,66
"5618",0.11,0.1,0.016,85,70
"5619",0.107,0,0.014,84,72
"5620",0.097,0,0.012,83,74
"5621",0.101,0,0.01,82,74
"5622",0.104,0,0.008,80,76
"5623",0.116,0,0.007,80,77
"5624",0.108,0,0.009,82,72
"5625",0.102,0.2,0.013,85,63
"5626",0.101,0.2,0.02,88,55
"5627",0.096,0,0.028,91,48
"5628",0.097,0.1,0.035,94,43
"5629",0.1115,0.2,0.04,96,38
"5630",0.126,0.3,0.047,97,38
"5631",0.127,0.1,0.042,91,51
"5632",0.119,0,0.046,94,46
"5633",0.115,0,0.045,97,40
"5634",0.112,0,0.045,96,42
"5635",0.125,0,0.041,95,43
"5636",0.163,0,0.033,93,47
"5637",0.181,0.2,0.03,92,49
"5638",0.259,0.2,0.022,90,53
"5639",0.286,0.2,0.017,89,56
"5640",0.214,0.1,0.028,88,59
"5641",0.18,0.1,0.029,87,62
"5642",0.133,0,0.03,85,68
"5643",0.134,0,0.026,83,71
"5644",0.134,0,0.02,81,75
"5645",0.146,0,0.014,80,79
"5646",0.176,0,0.011,80,80
"5647",0.235,0,0.007,80,79
"5648",0.273,0,0.01,82,73
"5649",0.257,0.1,0.017,84,66
"5650",0.235,0.1,0.032,87,59
"5651",0.256,0.1,0.047,89,54
"5652",0.258,0.3,0.068,92,48
"5653",0.218,0.4,0.088,95,41
"5654",0.239,0.4,0.093,96,41
"5655",0.201,0.3,0.078,97,36
"5656",0.228,0.2,0.082,97,36
"5657",0.218,0.1,0.073,94,40
"5658",0.244,0.1,0.079,96,38
"5659",0.25,0.1,0.072,94,42
"5660",0.255,0,0.068,93,43
"5661",0.324,0.2,0.048,92,44
"5662",0.376,0.2,0.025,89,49
"5663",0.318,0.2,0.026,89,47
"5664",0.231,0.1,0.04,87,55
"5665",0.164,0,0.037,84,63
"5666",0.163,0,0.033,83,67
"5667",0.166,0,0.028,82,70
"5668",0.173,0,0.023,81,74
"5669",0.197,0,0.016,80,77
"5670",0.205,0,0.012,80,80
"5671",0.234,0,0.012,79,79
"5672",0.248,0,0.017,79,75
"5673",0.262,0,0.02,82,64
"5674",0.172,0,0.031,83,53
"5675",0.176,0,0.038,85,50
"5676",0.152,0,0.045,87,47
"5677",0.157,0,0.05,88,49
"5678",0.168,0,0.056,89,46
"5679",0.169,0,0.063,90,42
"5680",0.167,0,0.064,89,46
"5681",0.168,0,0.061,88,52
"5682",0.177,0,0.057,88,52
"5683",0.201,0.1,0.052,88,54
"5684",0.191,0,0.05,87,57
"5685",0.215,0.2,0.043,86,59
"5686",0.211,0.1,0.04,84,64
"5687",0.203,0,0.036,83,67
"5688",0.194,0,0.043,80,74
"5689",0.191,0,0.036,79,79
"5690",0.165,0,0.037,78,76
"5691",0.161,0,0.033,77,75
"5692",0.171,0.3,0.03,77,71
"5693",0.201,1.2,0.024,77,69
"5694",0.259,0.6,0.021,77,71
"5695",0.318,0.3,0.019,78,68
"5696",0.312,0.5,0.025,79,64
"5697",0.294,0.6,0.025,80,60
"5698",0.216,0.5,0.031,83,53
"5699",0.197,0.5,0.044,86,44
"5700",0.198,0.5,0.057,88,37
"5701",0.194,0.5,0.069,90,34
"5702",0.204,0.8,0.076,91,30
"5703",0.196,0.5,0.07,93,25
"5704",0.192,0.4,0.062,94,23
"5705",0.187,0.3,0.068,94,22
"5706",0.192,0.2,0.061,93,23
"5707",0.196,0.2,0.049,91,22
"5708",0.212,0.3,0.041,88,26
"5709",0.225,0.2,0.039,86,33
"5710",0.247,0.3,0.031,84,36
"5711",0.24,0.3,0.03,82,42
"5712",0.22,0.2,0.033,80,44
"5713",0.222,0.2,0.032,79,48
"5714",0.239,0.2,0.026,78,51
"5715",0.225,0.1,0.03,78,53
"5716",0.252,0.1,0.022,77,54
"5717",0.275,0.2,0.02,77,54
"5718",0.318,0.9,0.025,76,53
"5719",0.377,0.8,0.02,77,51
"5720",0.39,0.9,0.022,79,48
"5721",0.473,1.1,0.018,81,47
"5722",0.323,1.1,0.042,86,43
"5723",0.228,2.3,0.062,89.4057868884738,38.3013535516478
"5724",0.217,2.7,0.073,92,34
"5725",0.268,1.4,0.076,93,32
"5726",0.218,0.6,0.083,94,31
"5727",0.209,0.4,0.079,95,31
"5728",0.223,0.4,0.076,95,31
"5729",0.216,0.3,0.07,94,31
"5730",0.218,0.3,0.067,92,33
"5731",0.226,0.6,0.065,90,38
"5732",0.229,0.8,0.058,87,40
"5733",0.221,0.8,0.055,85,39
"5734",0.23,1.4,0.053,84,45
"5735",0.217,0.6,0.046,81,53
"5736",0.22,0.4,0.042,80,56
"5737",0.218,0.4,0.04,78,60
"5738",0.223,0.2,0.032,76,67
"5739",0.23,0.1,0.029,75,69
"5740",0.238,0.1,0.029,74,69
"5741",0.267,0.1,0.025,74,69
"5742",0.317,0.3,0.019,74,68
"5743",0.349,0.4,0.018,74,69
"5744",0.352,0.9,0.019,75,66
"5745",0.306,1.2,0.027,78,59
"5746",0.242,2.7,0.043,82,50
"5747",0.241,2.5,0.055,85,45
"5748",0.233,1.8,0.072,88,39
"5749",0.231,1.3,0.084,91,35
"5750",0.245,1,0.09,94,32
"5751",0.238,0.9,0.088,95,31
"5752",0.229,0.7,0.085,96,30
"5753",0.226,0.6,0.082,96,30
"5754",0.227,0.5,0.075,94,33
"5755",0.232,0.6,0.068,91,40
"5756",0.265,0.6,0.062,89,41
"5757",0.287,0.6,0.058,87,45
"5758",0.303,0.5,0.049,86,48
"5759",0.264,0.3,0.049,85,48
"5760",0.232,0.3,0.046,83,51
"5761",0.226,0.3,0.043,81,56
"5762",0.236,0.4,0.039,81,57
"5763",0.241,0.4,0.035,81,59
"5764",0.245,0.4,0.033,80,59
"5765",0.26,0.6,0.031,80,59
"5766",0.284,0.6,0.026,80,60
"5767",0.348,0.7,0.008,79,64
"5768",0.35,0.7,0.015,79,64
"5769",0.333,1,0.017,80,61
"5770",0.291,1.5,0.027,83,55
"5771",0.261,0.9,0.052,87,46
"5772",0.282,0.7,0.058,89,43
"5773",0.267,0.6,0.06,91,41
"5774",0.212,0.4,0.065,93,34
"5775",0.212,0.3,0.069,94,32
"5776",0.22,0.3,0.07,94,32
"5777",0.215,0.3,0.07,95,31
"5778",0.236,0.3,0.068,93,36
"5779",0.268,0.3,0.064,91,39
"5780",0.258,0.266666666666667,0.058,90,40
"5781",0.197,0.233333333333333,0.05,86,47
"5782",0.248,0.2,0.045,84,49
"5783",0.336,0.1,0.0354559938449584,83,52
"5784",0.357,0.1,0.0262323755767156,82,54
"5785",0.415,0.1,0.019,82,55
"5786",0.409,0.1,0.021,82,55
"5787",0.426,0.1,0.016,80,59
"5788",0.334,0.6,0.018,80,61
"5789",0.25,1.3,0.02,78,67
"5790",0.224,0.5,0.025,78,66
"5791",0.24,0.7,0.023,78,64
"5792",0.257,0.5,0.026,79,62
"5793",0.204,0.6,0.042,83,54
"5794",0.199,0.4,0.051,86,46
"5795",0.187,0.2,0.058,90,37
"5796",0.186,0.1,0.065,92,33
"5797",0.188,0.2,0.07,94,30
"5798",0.19,0.2,0.071,95,27
"5799",0.192,0.2,0.072,96,26
"5800",0.195,0.2,0.074,96,25
"5801",0.191,0.3,0.067,96,29
"5802",0.189,0.8,0.057,93,34
"5803",0.188,0.5,0.055,90,38
"5804",0.195,0.3,0.053,89,42
"5805",0.195,0.4,0.051,87,45
"5806",0.206,0.3,0.047,85,49
"5807",0.198,0.7,0.049,83,51
"5808",0.196,0.7,0.043,82,55
"5809",0.194,0.7,0.034,80,60
"5810",0.196,0.5,0.034,79,63
"5811",0.194,0.3,0.031,78,65
"5812",0.195,0.2,0.028,78,66
"5813",0.231,0.2,0.019,77,67
"5814",0.293,0.1,0.009,76,69
"5815",0.344,0.1,0.01,76,68
"5816",0.366,0.2,0.012,78,65
"5817",0.358,0.3,0.019,81,60
"5818",0.256,0.3,0.04,84,51
"5819",0.237,0.3,0.053,87,45
"5820",0.197,0.3,0.064,90,37
"5821",0.186,0.2,0.069,91,35
"5822",0.176,0.2,0.063,93,32
"5823",0.164,0.1,0.06,94,32
"5824",0.166,0.1,0.056,94,32
"5825",0.165,0.1,0.054,93,33
"5826",0.168,0.1,0.05,92,37
"5827",0.169,0.1,0.048,91,40
"5828",0.19,0.4,0.051,89,43
"5829",0.194,0.7,0.05,87,45
"5830",0.187,0.3,0.044,86,49
"5831",0.199,0.2,0.038,84,52
"5832",0.187,0.2,0.035,82,58
"5833",0.161,0.2,0.036,81,63
"5834",0.134,0.4,0.036,80,67
"5835",0.137,0.3,0.032,79,70
"5836",0.137,0.3,0.029,78,73
"5837",0.156,0.2,0.023,77,77
"5838",0.201,0.1,0.016,76,80
"5839",0.247,0.1,0.012,76,79
"5840",0.273,0.2,0.013,78,71
"5841",0.198,0.5,0.021,82,62
"5842",0.252,0.3,0.028,85,53
"5843",0.143,0.3,0.034,88,45
"5844",0.116,0.3,0.04,90,40
"5845",0.119,0.1,0.047,91,36
"5846",0.121,0.2,0.046,93,34
"5847",0.117,0.2,0.045,94,33
"5848",0.127,0.1,0.044,94,32
"5849",0.13,0.2,0.043,93,36
"5850",0.134,0.5,0.048,92,38
"5851",0.149,1.6,0.051,90,41
"5852",0.139,0.9,0.038,88,46
"5853",0.133,0.4,0.034,86,52
"5854",0.128,0.6,0.033,84,57
"5855",0.129,0.8,0.034,82,62
"5856",0.125,0.6,0.033,80,65
"5857",0.121,0.3,0.032,79,68
"5858",0.124,0.2,0.033,78,71
"5859",0.136,0.1,0.036,77,71
"5860",0.147,0.1,0.033,76,74
"5861",0.166,0.1,0.027,75,77
"5862",0.208,0.1,0.02,74,79
"5863",0.289,0.1,0.009,74,78
"5864",0.252,0.2,0.02,76,71
"5865",0.201,0.9,0.027,80,62
"5866",0.145,0.7,0.037,82,56
"5867",0.137,0.4,0.045,86,48
"5868",0.117,0.3,0.051,88,41
"5869",0.108,0.2,0.053,90,37
"5870",0.115,0.2,0.051,93,34
"5871",0.111,0.2,0.051,93,33
"5872",0.123,0.2,0.051,93,34
"5873",0.126,0.5,0.053,93,34
"5874",0.121,0.8,0.052,92,35
"5875",0.132,1.1,0.049,90,39
"5876",0.136,0.9,0.041,88,44
"5877",0.153,0.3,0.034,87,48
"5878",0.159,0.2,0.036,86,49
"5879",0.166,0.1,0.032,84,54
"5880",0.152,0.1,0.025,82,58
"5881",0.155,0.2,0.021,81,62
"5882",0.152,0.2,0.025,80,64
"5883",0.146,0.2,0.028,80,64
"5884",0.128,0.4,0.029,78,67
"5885",0.153,0.3,0.023,78,69
"5886",0.237,0.2,0.01,77,72
"5887",0.256,0.3,0.006,76,73
"5888",0.228,0.2,0.013,77,70
"5889",0.257,0.2,0.026,80,63
"5890",0.459,0.2,0.034,84,55
"5891",0.229,0.3,0.043,88,43
"5892",0.127,0.3,0.047,90,35
"5893",0.123,0.1,0.05,91,34
"5894",0.126,0.3,0.052,92,35
"5895",0.128,0.7,0.055,94,32
"5896",0.121,0.8,0.047,94,32
"5897",0.112,0.2,0.041,93,35
"5898",0.113,0.1,0.039,92,38
"5899",0.132,0.1,0.035,90,42
"5900",0.141,0.1,0.031,88,47
"5901",0.159,0.2,0.031,87,49
"5902",0.168,0.2,0.027,87,51
"5903",0.159,0.1,0.026,86,53
"5904",0.165,0.1,0.023,84,58
"5905",0.14,0.1,0.023,83,62
"5906",0.14,0.1,0.018,81,67
"5907",0.135,0.1,0.016,80,69
"5908",0.139,0.1,0.017,80,70
"5909",0.168,0.1,0.014,79,72
"5910",0.232,0.2,0.006,78,74
"5911",0.273,0.3,0.006,78,74
"5912",0.224,0.4,0.014,80,69
"5913",0.169,0.4,0.022,83,65
"5914",0.133,0.3,0.03,86,56
"5915",0.121,0.6,0.037,88,49
"5916",0.116,0.7,0.04,90,44
"5917",0.115,0.3,0.043,92,41
"5918",0.118,0.2,0.044,93,38
"5919",0.123,0.3,0.047,95,36
"5920",0.118,0.3,0.045,95,35
"5921",0.124,0.2,0.043,95,37
"5922",0.126,0.1,0.041,93,40
"5923",0.124,0.1,0.04,92,42
"5924",0.155,0.2,0.039,91,45
"5925",0.169,0.6,0.037,90,48
"5926",0.155,0.3,0.028,88,53
"5927",0.152,0.2,0.025,87,56
"5928",0.154,0.1,0.019,84,63
"5929",0.164,0.1,0.017,84,65
"5930",0.147,0.1,0.021,83,68
"5931",0.124,0.1,0.023,82,70
"5932",0.12,0.1,0.018,81,73
"5933",0.139,0,0.014,80,76
"5934",0.16,0,0.011,79,78
"5935",0.175,0,0.009,79,78
"5936",0.184,0,0.011,81,72
"5937",0.138,0.1,0.016,84,64
"5938",0.118,0.1,0.02,87,56
"5939",0.117,0.1,0.026,90,49
"5940",0.109,0.2,0.03,91,47
"5941",0.103,0.1,0.028,92,43
"5942",0.102,0.1,0.03,93,41
"5943",0.102,0.1,0.031,94,40
"5944",0.103,0.1,0.03,95,38
"5945",0.106,0.1,0.028,96,37
"5946",0.102,0.1,0.027,95,37
"5947",0.11,0,0.026,93,42
"5948",0.152,0.1,0.023,91,48
"5949",0.161,0.2,0.025,90,50
"5950",0.153,0.6,0.027,88,54
"5951",0.169,0.5,0.0238521978305175,86,60
"5952",0.162,0.4,0.02,85,60
"5953",0.145,0.2,0.019,84,63
"5954",0.14,0.1,0.016,83,67
"5955",0.129,0.1,0.014,81,71
"5956",0.12,0,0.012,80,75
"5957",0.12,0,0.01,79,79
"5958",0.114,0,0.009,79,81
"5959",0.133,0,0.006,79,81
"5960",0.127,0,0.008,81,76
"5961",0.123,0,0.011,82,71
"5962",0.125,0.1,0.015,85,63
"5963",0.114,0.1,0.025,89,53
"5964",0.134,0.2,0.037,92,48
"5965",0.1265,0.4,0.045,94,41
"5966",0.119,0.4,0.045,95,42
"5967",0.115,0.2,0.037,97,37
"5968",0.107,0.1,0.035,96,37
"5969",0.12,0.1,0.033,95,39
"5970",0.12,0,0.031,95,39
"5971",0.167,0,0.027,93,42
"5972",0.242,0,0.018,92,44
"5973",0.204,0.2,0.019,92,43
"5974",0.176,0.4,0.024,90,48
"5975",0.166,1.2,0.029,88,52
"5976",0.17,0.9,0.024,86,57
"5977",0.189,0.8,0.019,85,60
"5978",0.179,0.7,0.018,84,61
"5979",0.188,0.4,0.012,83,64
"5980",0.151,0.4,0.011,82,65
"5981",0.16,0.2,0.007,81,68
"5982",0.152,0.2,0.004,80,70
"5983",0.197,0.2,0.003,80,70
"5984",0.174,0.2,0.01,83,63
"5985",0.137,0.2,0.019,87,54
"5986",0.106,0.2,0.031,90,47
"5987",0.096,0.2,0.039,94,41
"5988",0.09,0.3,0.041,96,34
"5989",0.097,0.4,0.044,97,32
"5990",0.101,0.3,0.042,98,31
"5991",0.101,0.3,0.037,100,29
"5992",0.098,0.2,0.036,100,29
"5993",0.103,0.2,0.035,99,29
"5994",0.106,0,0.035,99,30
"5995",0.109,0,0.034,97,34
"5996",0.134,0,0.03,94,40
"5997",0.134,1.7,0.035,92,45
"5998",0.128,2.1,0.03,90,49
"5999",0.126,0.6,0.025,88,54
"6000",0.104,0.4,0.027,86,57
"6001",0.095,0.5,0.027,85,60
"6002",0.105,0.4,0.024,84,64
"6003",0.11,0.3,0.02,82,68
"6004",0.116,0.2,0.018,81,71
"6005",0.141,0.1,0.012,80,74
"6006",0.204,0.1,0.004,80,75
"6007",0.241,0.2,0.003,80,75
"6008",0.228,0.2,0.005,82,70
"6009",0.153,0.3,0.011,85,59
"6010",0.11,0.3,0.018,89,48
"6011",0.103,0.4,0.029,92,42
"6012",0.102,0.5,0.038,94,37
"6013",0.096,0.4,0.042,96,34
"6014",0.109,0.4,0.046,97,33
"6015",0.116,0.3,0.047,98,32
"6016",0.127,0.2,0.044,98,32
"6017",0.125,0.2,0.041,97,33
"6018",0.127,0.1,0.038,96,34
"6019",0.271,0,0.032,95,36
"6020",0.245,0.6,0.025,93,40
"6021",0.179,0.2,0.029,92,42
"6022",0.188,0.2,0.025,90,45
"6023",0.187,0.3,0.023,88,47
"6024",0.14,0.3,0.029,88,48
"6025",0.104,0.2,0.03,87,50
"6026",0.103,0.2,0.029,85,59
"6027",0.101,0.1,0.023,81,77
"6028",0.099,0,0.025,74,92
"6029",0.149,0,0.015,74,92
"6030",0.184,0,0.012,74,92
"6031",0.243,0,0.008,75,91
"6032",0.243,0,0.009,74,92
"6033",0.305,0,0.01,75,91
"6034",0.262,0.1,0.012,76,85
"6035",0.207,0.1,0.015,77,82
"6036",0.208,0.1,0.019,79,77
"6037",0.21,0.1,0.022,80,76
"6038",0.265,0.1,0.032,82,69
"6039",0.312,0.1,0.027,83,70
"6040",0.264,0.1,0.035,83,68
"6041",0.188,0,0.042,82,71
"6042",0.203,0,0.033,82,75
"6043",0.255,0.1,0.027,81,73
"6044",0.226,0,0.026,80,73
"6045",0.216,0.1,0.023,80,73
"6046",0.239,0,0.018,79,73
"6047",0.219,0.1,0.012,78,78
"6048",0.19,0,0.01,77,83
"6049",0.147,0,0.015,77,81
"6050",0.148,0,0.013,77,81
"6051",0.171,0.1,0.004,76,83
"6052",0.171,0,0.002,76,84
"6053",0.229,0.1,0.001,76,84
"6054",0.293,0.2,0,76,85
"6055",0.322,0.2,0.001,76,83
"6056",0.303,0.1,0.01,78,80
"6057",0.343,0.1,0.013,79,74
"6058",0.241,0.1,0.027,82,68
"6059",0.165,0.2,0.046,85,59
"6060",0.152,0.3,0.057,86,55
"6061",0.135,0.6,0.059,89,48
"6062",0.131,0.4,0.06,90,43
"6063",0.128,0.3,0.061,91,40
"6064",0.131,0.2,0.064,92,38
"6065",0.13,0.1,0.06,92,38
"6066",0.13,0.1,0.052,91,39
"6067",0.127,0,0.048,89,44
"6068",0.154,0.1,0.038,87,50
"6069",0.163,0.2,0.039,86,53
"6070",0.192,0.2,0.028,84,59
"6071",0.153,0.2,0.028,82,66
"6072",0.139,0.2,0.021,81,70
